performer_id,name,is_active,country_id,genre
723,Vidovik O'Hannay,False,191,Lounge
724,Ariana Grande 230,False,445,Funk
725,Kygo 940,False,583,Grunge
726,Drake 836,True,918,Ambient
727,Mora Pepperd,True,636,Country
728,Sam Smith 164,True,957,House
729,Adele 426,False,706,Hardstyle
730,Kygo 240,True,788,Jazz
731,Drake 317,False,920,HipHop
732,Antonia Butlin,True,703,Reggae
733,Vonny Leachman,True,287,Blues
734,Zedd 1000,True,774,Grunge
735,David Guetta 373,True,494,EDM
736,Post Malone 612,True,838,Techno
737,Skrillex 540,True,304,Ska
738,Hardwell 16,False,558,Lounge
739,Maribeth Braisted,True,636,R&B
740,The Weeknd 286,True,72,Country
741,Ed Sheeran 986,False,534,Folk
742,Timmi Eaton,False,512,Funk
743,Hamel Bromet,True,400,Reggae
744,Timmi Eaton,False,961,Country
745,Alesso 172,True,50,Techno
746,Sia 376,True,745,EDM
747,The Weeknd 101,True,71,Reggae
748,Justin Bieber 80,False,445,Electronic
749,The Weeknd 741,False,304,Latin
750,Zedd 31,True,750,HipHop
751,Hardwell 565,True,379,Country
752,Marshmello 423,True,753,Ambient
753,Cullin Dreinan,True,670,Indie
754,Skrillex 908,False,96,Disco
755,Deadmau5 993,False,946,Ska
756,Deadmau5 389,True,491,Gospel
757,Armin van Buuren 850,False,383,Electronic
758,Adele 214,True,524,Soul
759,Harry Styles 187,False,284,Disco
760,Lady Gaga 734,False,354,Hardstyle
761,Gaylor Elstob,True,91,Hardstyle
762,Alesso 541,False,313,Funk
763,Calvin Harris 724,True,648,Ska
764,Shawn Mendes 605,True,934,Ambient
765,Carmen Erdes,False,275,Lounge
766,Krystalle Karim,False,799,Indie
767,The Weeknd 635,True,913,Alternative
768,Halsey 430,True,707,Electronic
769,Myrah Chretien,False,573,Jazz
770,Billie Eilish 618,False,433,K-Pop
771,Halsey 555,True,669,J-Pop
772,Isadora Quakley,True,374,Rock
773,Travis Guilloneau,False,207,Disco
774,Mora Pepperd,True,987,Country
775,Drake 698,False,311,Dubstep
776,Alesso 889,True,936,Jazz
777,Khalid 635,True,814,Reggae
778,Deadmau5 351,True,213,Country
779,Billie Eilish 43,True,232,Gospel
780,David Guetta 310,False,502,Ambient
781,David Guetta 705,True,161,K-Pop
782,Kygo 942,False,123,HipHop
783,Tiësto 185,True,399,Techno
784,Dua Lipa 809,True,826,Blues
785,Skrillex 139,False,218,Ska
786,Martin Garrix 454,True,214,R&B
787,Avicii 858,True,685,Blues
788,Adele 299,True,447,Punk
789,Skrillex 373,True,234,Disco
790,Justin Bieber 621,False,10,Opera
791,Mora Pepperd,True,379,Ambient
792,Travis Scott 9,True,525,Funk
793,David Guetta 767,False,945,Pop
794,Billie Eilish 12,True,802,Techno
795,Marshmello 777,False,112,Hardstyle
796,Vidovik O'Hannay,True,931,Classical
797,Finlay Rey,True,145,Disco
798,Travis Scott 338,False,78,Folk
799,David Guetta 392,True,108,Electronic
800,Skrillex 950,True,103,Dubstep
801,Ed Sheeran 735,False,443,EDM
802,Goldia Gilford,True,174,Country
803,Travis Guilloneau,True,929,Rock
804,Bruno Mars 150,False,309,Classical
805,Drake 659,False,632,Latin
806,Crista Pond-Jones,False,37,Punk
807,Lizzo 634,False,417,Electronic
808,Lady Gaga 954,True,122,Lounge
809,Khalid 34,True,702,Alternative
810,Mercy Rymer,True,184,Funk
811,Marshmello 367,True,856,Blues
812,Billie Eilish 428,True,247,Lounge
813,Calvin Harris 573,False,64,Folk
814,Calvin Harris 532,True,293,HipHop
815,Avicii 882,False,812,Drum & Bass
816,Ingrim McCartney,True,765,Electronic
817,Camila Volker,True,431,Soul
818,Halsey 505,True,927,Dubstep
819,Avicii 261,False,668,Rock
820,Zedd 233,True,153,Jazz
821,Adele 997,True,559,Soul
822,Row Glyssanne,True,63,Lounge
823,Shawn Mendes 34,False,577,Electronic
824,Dallas Vasyutkin,False,893,Metal
825,Travis Scott 274,False,423,Metal
826,Khalid 158,False,333,Jazz
827,Ariana Grande 189,False,244,Classical
828,Carmen Erdes,False,143,Folk
829,Halsey 718,False,443,Gospel
830,Martin Garrix 434,False,506,Dubstep
831,Batsheva Bunker,True,587,Techno
832,Josephina Coysh,False,281,Hardstyle
833,Timmi Eaton,False,229,Pop
834,Calvin Harris 265,True,499,Grunge
835,Lady Gaga 364,False,352,Reggae
836,The Weeknd 13,True,365,Lounge
837,Zedd 139,False,113,EDM
838,Martin Garrix 705,False,617,Trance
839,Vonny Leachman,False,929,Electronic
840,Marshmello 13,False,238,Funk
841,Lady Gaga 270,False,27,Soul
842,Khalid 670,True,922,House
843,Esra Mackerel,True,542,Latin
844,Roderic Wilflinger,False,297,Classical
845,Sia 260,False,944,Gospel
846,Timmi Eaton,False,203,Dubstep
847,Dione Holdren,True,680,Soul
848,Steve Ambrosetti,False,499,Opera
849,Shawn Mendes 644,False,535,EDM
850,Armin van Buuren 184,False,268,Dubstep
851,Marshmello 429,False,692,Dubstep
852,Travis Scott 996,False,460,Metal
853,Drake 527,False,766,Latin
854,Roderic Wilflinger,True,708,Punk
855,Armin van Buuren 498,False,17,Classical
856,Harry Styles 271,False,331,Ambient
857,Myrah Chretien,False,982,Rock
858,Barney Sanham,False,360,K-Pop
859,Sia 79,True,553,Blues
860,Claudianus Nottingham,True,313,R&B
861,Drake 65,True,179,EDM
862,Taylor Swift 940,True,7,Hardstyle
863,Nye Goodison,False,575,Metal
864,Tiësto 279,True,38,Lounge
865,Eolanda Enden,True,374,Drum & Bass
866,Khalid 512,True,238,Indie
867,Alesso 4,True,658,Trance
868,The Weeknd 453,False,723,EDM
869,Calvin Harris 262,False,243,Funk
870,Justin Bieber 240,True,649,Alternative
871,Deadmau5 159,True,894,Soul
872,Khalid 314,False,177,Disco
873,Taylor Swift 548,True,126,HipHop
874,Jandy O'Scully,True,682,K-Pop
875,Justin Bieber 190,False,863,Pop
876,Lizzo 312,False,955,Grunge
877,Sia 548,False,139,Ska
878,Lizzo 858,False,16,Soul
879,Bruno Mars 584,False,796,Dubstep
880,Tiësto 21,False,411,K-Pop
881,Ed Sheeran 809,True,170,Pop
882,Gawen Acuna,True,415,House
883,Lady Gaga 249,False,683,Metal
884,Adele 492,False,213,Rock
885,Marrilee Laird,True,663,Metal
886,Diplo 830,True,770,Drum & Bass
887,Post Malone 28,True,586,Punk
888,Steve Aoki 593,True,168,Indie
889,Harry Styles 20,True,737,Grunge
890,Sam Smith 336,False,448,Pop
891,Armin van Buuren 757,False,948,Trance
892,Ariana Grande 187,False,869,R&B
893,Adele 239,True,66,Alternative
894,Lady Gaga 980,False,363,R&B
895,Giustina Wells,True,667,EDM
896,Garrard Bartosek,True,285,Techno
897,Vidovik O'Hannay,False,812,Grunge
898,Adele 571,False,500,Hardstyle
899,Camila Volker,False,10,Gospel
900,Leo Node,True,140,Country
901,Calvin Harris 959,True,578,Country
902,Taylor Swift 982,True,353,Electronic
903,Travis Guilloneau,False,598,Techno
904,Kygo 669,False,938,Lounge
905,Calvin Harris 471,True,303,Drum & Bass
906,Loretta Frow,True,956,Chillout
907,Sia 83,True,804,Latin
908,Billie Eilish 259,False,821,Disco
909,Kiersten Elrick,True,471,J-Pop
910,Dua Lipa 827,True,91,Indie
911,Mercy Rymer,False,765,HipHop
912,Steve Ambrosetti,False,179,Punk
913,Hardwell 497,True,234,Techno
914,David Guetta 837,False,602,Opera
915,Tiësto 280,False,748,Ska
916,Sam Smith 771,True,970,J-Pop
917,Justin Bieber 137,False,873,Soul
918,Hardwell 769,False,701,Ska
919,Martin Garrix 828,False,96,Reggae
920,Sia 304,False,537,Rock
921,Post Malone 755,False,934,Alternative
922,Ariana Grande 852,True,471,Electronic
923,Dua Lipa 624,False,40,Metal
924,Cynde Coraini,True,655,Classical
925,Allison Seifert,False,356,Punk
926,Adele 209,True,428,Techno
927,Kiersten Elrick,True,756,Metal
928,Armin van Buuren 612,False,567,Drum & Bass
929,Ariana Grande 942,False,449,Ambient
930,Kygo 910,True,337,Blues
931,Kygo 159,True,142,Blues
932,Craig Stapforth,True,256,Reggae
933,Moishe Grayham,False,412,Classical
934,Rudyard Kegan,False,95,Drum & Bass
935,David Guetta 370,False,901,R&B
936,Lilah Thom,False,457,Country
937,Justin Bieber 207,False,507,Jazz
938,Clarabelle Knatt,False,481,Folk
939,Kygo 117,True,705,Ambient
940,Drake 558,True,600,R&B
941,Marshmello 914,True,452,Funk
942,Giustina Wells,False,649,Dubstep
943,Travis Scott 725,True,234,Metal
944,Emlynn Barabisch,True,276,Grunge
945,David Guetta 332,True,161,Rock
946,Myrah Chretien,False,60,Lounge
947,Maurine Cridlon,True,660,Gospel
948,Maribeth Braisted,True,776,Lounge
949,Thaxter Cully,False,955,Opera
950,Ray Whyborn,True,337,Techno
951,Lizzo 293,True,985,EDM
952,Ariana Grande 803,False,421,Jazz
953,Tiësto 205,True,756,Alternative
954,Post Malone 289,True,986,Opera
955,Josephina Coysh,False,149,Rock
956,Lizzo 509,False,434,Techno
957,Drake 183,False,993,Trance
958,Skrillex 610,False,828,Reggae
959,Timmi Eaton,True,163,Reggae
960,Deadmau5 906,True,714,Indie
961,Sia 551,False,714,HipHop
962,Armin van Buuren 223,True,513,Ska
963,Adele 128,False,382,K-Pop
964,Maitilde Landreth,True,796,Grunge
965,Saxon Okell,True,495,Soul
966,Skrillex 770,False,460,Hardstyle
967,Cullin Dreinan,True,892,Techno
968,Dua Lipa 227,False,234,Soul
969,Finlay Rey,True,799,J-Pop
970,Alesso 41,True,356,Folk
971,Ed Sheeran 322,True,165,Folk
972,Armin van Buuren 901,True,968,Drum & Bass
973,Loretta Frow,True,249,R&B
974,Keeley Maton,False,299,Grunge
975,Khalid 951,True,310,Electronic
976,Ariana Grande 995,True,419,Blues
977,Alesso 179,False,248,Lounge
978,Judah Rudloff,True,37,Dubstep
979,Batsheva Bunker,False,45,Metal
980,Alesso 532,True,378,Country
981,Roderic Wilflinger,False,608,Pop
982,Dione Holdren,True,518,K-Pop
983,Clarabelle Knatt,False,910,Rock
984,Rudyard Kegan,False,814,Reggae
985,Lizzo 98,False,46,Indie
986,Sam Smith 510,True,402,Indie
987,Sia 574,True,307,Metal
988,Rudyard Kegan,False,292,Indie
989,Tiësto 972,False,886,Lounge
990,Steve Aoki 208,True,383,Classical
991,Skrillex 410,True,677,Alternative
992,Zedd 743,False,372,Disco
993,Martin Garrix 567,True,698,Jazz
994,Taylor Swift 465,False,946,Ambient
995,Taylor Swift 467,True,101,Blues
996,Thaxter Cully,True,1,Alternative
997,Khalid 549,False,443,Latin
998,Blondy MacDearmaid,False,108,Classical
999,Taylor Swift 206,False,265,Reggae
1000,Barney Sanham,False,599,Jazz
1,Bruno Mars 192,False,905,Country
3,Travis Scott 922,False,714,Trance
4,The Weeknd 654,True,472,Metal
9,Post Malone 314,True,177,Dubstep
10,Ariana Grande 600,True,978,Drum & Bass
16,Halsey 835,True,698,Soul
20,Ariana Grande 214,False,729,Latin
26,Drake 24,False,966,K-Pop
28,Bruno Mars 784,True,580,Trance
30,Khalid 637,True,42,Indie
33,Shawn Mendes 996,True,58,Punk
35,Billie Eilish 810,False,441,Reggae
38,Lady Gaga 620,True,564,Dubstep
51,Ed Sheeran 242,False,147,K-Pop
56,Bruno Mars 556,False,727,EDM
57,The Weeknd 749,True,519,Ska
60,Adele 377,False,69,Jazz
67,Lizzo 676,False,230,EDM
70,Travis Scott 508,False,254,Lounge
78,Bruno Mars 485,False,298,Drum & Bass
80,Justin Bieber 106,True,195,Techno
82,Lady Gaga 497,True,294,Indie
98,Ed Sheeran 149,False,425,Ambient
100,Lizzo 504,True,743,Drum & Bass
112,Drake 309,True,780,Classical
114,Post Malone 284,False,153,Pop
118,Lady Gaga 769,True,683,Metal
119,Adele 609,False,255,Country
126,Bruno Mars 969,False,243,Soul
130,Harry Styles 83,True,999,Punk
131,Ed Sheeran 407,False,815,Reggae
133,Shawn Mendes 210,True,360,Jazz
134,Sam Smith 125,False,172,Gospel
135,Drake 126,True,216,R&B
139,Billie Eilish 955,True,42,Chillout
141,Taylor Swift 556,False,48,Ska
144,Khalid 669,True,578,Lounge
145,Ed Sheeran 695,True,201,Folk
146,Justin Bieber 42,True,719,Ambient
147,Taylor Swift 309,True,180,Hardstyle
148,The Weeknd 463,True,888,Blues
156,Lizzo 17,True,879,Electronic
159,The Weeknd 233,True,817,Indie
160,Bruno Mars 361,False,938,Chillout
169,Post Malone 129,False,985,Alternative
171,Bruno Mars 880,True,560,Alternative
175,Adele 153,True,957,Punk
181,Lady Gaga 318,False,829,Chillout
186,Harry Styles 760,True,286,Dubstep
190,Sam Smith 755,False,372,Ambient
192,Dua Lipa 799,False,955,K-Pop
193,Halsey 582,True,617,Grunge
195,Post Malone 562,False,921,J-Pop
197,Sam Smith 114,True,315,Hardstyle
198,Khalid 113,False,619,Dubstep
199,Taylor Swift 521,True,810,Indie
202,Dua Lipa 976,False,964,Country
203,Ed Sheeran 476,False,495,Trance
209,Ed Sheeran 123,False,304,Disco
210,Sia 865,True,465,Indie
215,Taylor Swift 476,False,612,Soul
222,Sam Smith 153,True,317,Gospel
231,Halsey 965,True,748,Chillout
233,The Weeknd 429,False,317,J-Pop
234,The Weeknd 267,False,716,Folk
238,Sia 136,True,496,Lounge
240,Bruno Mars 918,False,373,Metal
247,Bruno Mars 699,True,146,J-Pop
248,Justin Bieber 943,True,4,Country
251,Travis Scott 233,False,690,Blues
256,Shawn Mendes 164,False,880,Chillout
259,Drake 809,True,386,House
261,Bruno Mars 432,False,755,Gospel
265,Shawn Mendes 610,False,938,R&B
267,Drake 848,False,857,Punk
268,The Weeknd 732,True,271,Electronic
269,Shawn Mendes 846,False,620,Indie
271,The Weeknd 519,False,914,Electronic
277,Taylor Swift 996,False,660,Soul
279,Harry Styles 768,True,62,Country
286,Ed Sheeran 83,False,933,Disco
288,Halsey 165,False,236,Disco
292,Halsey 463,True,628,Funk
293,Khalid 281,False,381,Latin
296,Taylor Swift 313,False,73,Jazz
297,Dua Lipa 278,False,114,Country
304,Taylor Swift 252,True,692,Opera
309,Khalid 420,True,801,Classical
312,Justin Bieber 121,True,88,Funk
314,Drake 753,True,380,R&B
315,Ed Sheeran 441,True,808,Latin
316,Drake 397,False,348,Electronic
317,Justin Bieber 821,False,571,Folk
319,Khalid 864,True,653,Dubstep
321,Halsey 869,False,16,EDM
322,Shawn Mendes 845,False,88,Disco
324,Post Malone 565,True,18,Chillout
325,Justin Bieber 379,True,340,Hardstyle
326,Halsey 68,False,883,Latin
330,Lady Gaga 105,True,478,Country
333,Sam Smith 667,True,346,Soul
342,Ariana Grande 988,False,671,Techno
346,Ariana Grande 254,True,728,Electronic
347,Bruno Mars 880,False,706,Reggae
352,Ed Sheeran 892,False,214,EDM
358,Drake 107,True,171,Trance
359,Post Malone 904,True,700,Indie
363,Justin Bieber 947,True,247,Techno
368,Sam Smith 115,False,636,Chillout
378,Bruno Mars 762,True,796,Punk
385,Travis Scott 904,False,679,Chillout
390,Lady Gaga 996,True,909,Latin
391,Bruno Mars 691,True,871,Alternative
392,Taylor Swift 711,False,613,EDM
395,Drake 710,True,300,HipHop
397,Ariana Grande 482,True,687,R&B
401,Harry Styles 62,False,540,Metal
407,Drake 774,True,336,Disco
409,Taylor Swift 671,False,429,K-Pop
410,Travis Scott 672,True,79,Pop
414,Khalid 505,True,282,Classical
417,Dua Lipa 915,False,989,Disco
421,Sia 528,True,928,Dubstep
426,Sam Smith 879,False,609,Funk
428,Sam Smith 73,True,401,R&B
429,Ariana Grande 410,True,672,Disco
430,Lady Gaga 54,True,219,Reggae
434,Dua Lipa 871,True,930,House
436,Harry Styles 872,True,936,Disco
440,Post Malone 209,True,884,Jazz
441,Post Malone 268,True,175,J-Pop
443,Halsey 805,True,796,Ambient
446,Khalid 21,False,751,Opera
450,Lizzo 457,False,336,Punk
451,Dua Lipa 880,False,812,HipHop
453,Shawn Mendes 580,False,477,Funk
458,Justin Bieber 684,True,110,Metal
459,Taylor Swift 153,False,847,Metal
461,Taylor Swift 565,True,43,K-Pop
466,Billie Eilish 990,True,735,Ska
470,Lizzo 801,True,822,Metal
472,Billie Eilish 413,True,871,Drum & Bass
480,Halsey 186,False,528,Indie
482,Lizzo 233,False,562,HipHop
496,Post Malone 608,True,242,Disco
498,Sia 816,False,129,Classical
500,Sam Smith 733,True,937,Blues
501,Taylor Swift 158,False,502,Gospel
503,Dua Lipa 497,True,964,Chillout
505,Taylor Swift 633,False,702,Rock
507,Halsey 346,True,184,Hardstyle
512,The Weeknd 345,True,920,Indie
514,Billie Eilish 121,False,934,Grunge
515,Lady Gaga 269,False,500,Soul
516,Sam Smith 718,False,876,R&B
517,Bruno Mars 859,True,62,Pop
525,Billie Eilish 848,False,762,Alternative
530,Post Malone 553,False,317,Latin
532,Lady Gaga 488,True,498,Opera
536,Justin Bieber 656,True,495,Electronic
537,Post Malone 286,False,951,Disco
540,Taylor Swift 950,False,529,Rock
541,Sia 595,True,765,Alternative
542,Adele 483,True,836,Grunge
550,Bruno Mars 591,True,30,Gospel
551,The Weeknd 750,False,202,Ska
552,Ariana Grande 929,True,228,Pop
554,Lady Gaga 664,False,990,House
558,Halsey 685,True,226,Hardstyle
560,Justin Bieber 391,True,666,Lounge
568,Dua Lipa 540,True,195,Rock
579,Harry Styles 451,False,995,Pop
583,Drake 741,False,231,HipHop
586,Shawn Mendes 188,False,525,Chillout
588,Ed Sheeran 816,False,564,Opera
598,Halsey 533,True,352,Ska
600,Halsey 465,False,272,Alternative
601,Dua Lipa 702,True,331,Disco
602,Sam Smith 523,False,606,Lounge
603,Ariana Grande 36,False,619,Reggae
604,Lizzo 494,True,738,EDM
605,Sam Smith 507,True,397,Grunge
611,Ed Sheeran 597,True,406,House
617,Lady Gaga 417,False,94,Soul
618,Travis Scott 613,True,398,Indie
621,Adele 437,False,920,EDM
624,Lady Gaga 133,False,763,Chillout
629,Taylor Swift 135,False,416,Drum & Bass
631,Halsey 308,False,254,Indie
646,Travis Scott 294,False,191,Gospel
648,Dua Lipa 391,True,611,HipHop
649,Harry Styles 197,False,717,Metal
652,Ariana Grande 112,False,353,Gospel
653,Lady Gaga 449,True,650,Grunge
654,Drake 414,False,5,Indie
655,Khalid 830,False,216,Latin
658,Ed Sheeran 480,False,13,Indie
665,Halsey 604,False,192,J-Pop
666,Lizzo 557,False,721,Lounge
667,The Weeknd 924,False,803,Pop
671,The Weeknd 358,False,828,Blues
672,Bruno Mars 110,True,218,K-Pop
674,Sam Smith 830,False,178,J-Pop
675,Bruno Mars 961,False,751,House
677,Justin Bieber 575,False,237,Dubstep
678,Ariana Grande 613,True,903,Chillout
682,Lizzo 689,False,935,Alternative
684,Justin Bieber 503,True,881,Opera
685,Halsey 845,False,539,Hardstyle
687,Justin Bieber 540,False,240,Punk
689,Travis Scott 823,False,196,J-Pop
695,Drake 607,True,209,EDM
699,Ed Sheeran 33,True,781,Alternative
700,Billie Eilish 435,False,584,R&B
704,Taylor Swift 92,False,294,Hardstyle
706,Bruno Mars 563,False,127,Pop
708,Lizzo 995,True,289,Reggae
709,Lady Gaga 272,True,482,Latin
713,Billie Eilish 518,False,304,J-Pop
715,Justin Bieber 19,False,642,R&B
724,Ariana Grande 79,False,445,Funk
726,Justin Bieber 37,True,918,Ambient
728,Dua Lipa 726,True,957,House
729,Billie Eilish 667,False,706,Hardstyle
731,Ed Sheeran 328,False,920,HipHop
736,Justin Bieber 659,True,838,Techno
740,Adele 35,True,72,Country
741,Ed Sheeran 903,False,534,Folk
746,Sam Smith 320,True,745,EDM
747,Justin Bieber 987,True,71,Reggae
748,Travis Scott 550,False,445,Electronic
749,Ariana Grande 960,False,304,Latin
758,Post Malone 830,True,524,Soul
759,Bruno Mars 162,False,284,Disco
760,Justin Bieber 994,False,354,Hardstyle
764,Ariana Grande 212,True,934,Ambient
767,Dua Lipa 852,True,913,Alternative
768,Lizzo 313,True,707,Electronic
770,Justin Bieber 300,False,433,K-Pop
771,Post Malone 942,True,669,J-Pop
775,Post Malone 293,False,311,Dubstep
777,Halsey 425,True,814,Reggae
779,Ed Sheeran 657,True,232,Gospel
784,Taylor Swift 353,True,826,Blues
788,Dua Lipa 988,True,447,Punk
790,The Weeknd 138,False,10,Opera
792,Ed Sheeran 461,True,525,Funk
794,Travis Scott 239,True,802,Techno
798,Justin Bieber 863,False,78,Folk
801,Ed Sheeran 110,False,443,EDM
804,Sam Smith 172,False,309,Classical
805,The Weeknd 181,False,632,Latin
807,Justin Bieber 202,False,417,Electronic
808,Post Malone 366,True,122,Lounge
809,Lady Gaga 361,True,702,Alternative
812,Ariana Grande 396,True,247,Lounge
818,Halsey 447,True,927,Dubstep
821,Ed Sheeran 97,True,559,Soul
823,Shawn Mendes 364,False,577,Electronic
825,Sam Smith 203,False,423,Metal
826,The Weeknd 925,False,333,Jazz
827,Justin Bieber 948,False,244,Classical
829,Shawn Mendes 932,False,443,Gospel
835,Drake 979,False,352,Reggae
836,Post Malone 775,True,365,Lounge
841,Justin Bieber 978,False,27,Soul
842,Lady Gaga 760,True,922,House
845,Sia 597,False,944,Gospel
849,Ed Sheeran 702,False,535,EDM
852,Travis Scott 685,False,460,Metal
853,Khalid 739,False,766,Latin
856,Halsey 903,False,331,Ambient
859,Lizzo 961,True,553,Blues
861,Bruno Mars 506,True,179,EDM
862,Sia 117,True,7,Hardstyle
866,Halsey 354,True,238,Indie
868,Post Malone 446,False,723,EDM
870,Ariana Grande 929,True,649,Alternative
872,Drake 8,False,177,Disco
873,Sam Smith 785,True,126,HipHop
875,Post Malone 116,False,863,Pop
876,Justin Bieber 429,False,955,Grunge
877,Post Malone 955,False,139,Ska
878,Travis Scott 523,False,16,Soul
879,Post Malone 442,False,796,Dubstep
881,Lizzo 823,True,170,Pop
883,Dua Lipa 824,False,683,Metal
884,Sam Smith 903,False,213,Rock
887,Billie Eilish 995,True,586,Punk
889,Ed Sheeran 616,True,737,Grunge
890,Bruno Mars 395,False,448,Pop
892,Billie Eilish 989,False,869,R&B
893,Taylor Swift 623,True,66,Alternative
894,Ariana Grande 738,False,363,R&B
898,Sam Smith 103,False,500,Hardstyle
902,Ed Sheeran 117,True,353,Electronic
907,Ariana Grande 162,True,804,Latin
908,Billie Eilish 916,False,821,Disco
910,Harry Styles 183,True,91,Indie
916,Taylor Swift 521,True,970,J-Pop
917,Lizzo 224,False,873,Soul
920,Dua Lipa 76,False,537,Rock
921,Shawn Mendes 321,False,934,Alternative
922,Taylor Swift 849,True,471,Electronic
923,Khalid 567,False,40,Metal
926,Dua Lipa 325,True,428,Techno
929,Shawn Mendes 935,False,449,Ambient
937,Sia 136,False,507,Jazz
940,Halsey 84,True,600,R&B
943,Halsey 30,True,234,Metal
951,Shawn Mendes 129,True,985,EDM
952,Post Malone 814,False,421,Jazz
954,Shawn Mendes 81,True,986,Opera
956,Sia 824,False,434,Techno
957,Ariana Grande 514,False,993,Trance
961,Billie Eilish 805,False,714,HipHop
963,Lady Gaga 82,False,382,K-Pop
968,Halsey 769,False,234,Soul
971,Sam Smith 821,True,165,Folk
975,Dua Lipa 88,True,310,Electronic
976,Billie Eilish 958,True,419,Blues
985,Travis Scott 770,False,46,Indie
986,Taylor Swift 959,True,402,Indie
987,Sam Smith 888,True,307,Metal
994,Drake 768,False,946,Ambient
995,Travis Scott 651,True,101,Blues
997,Halsey 425,False,443,Latin
999,Halsey 719,False,265,Reggae
6,Alesso 304,True,976,R&B
7,David Guetta 1,True,723,K-Pop
8,Skrillex 452,True,739,Jazz
15,Marshmello 72,True,986,Jazz
18,Kygo 807,False,260,J-Pop
19,Hardwell 134,True,611,Drum & Bass
21,Martin Garrix 394,False,861,Latin
22,Avicii 520,True,570,Soul
23,Diplo 529,True,523,Reggae
34,Skrillex 303,False,545,Gospel
39,Avicii 921,True,146,Chillout
45,Marshmello 763,False,560,Electronic
46,Hardwell 429,True,614,Alternative
48,Zedd 69,False,599,Alternative
50,Marshmello 231,True,806,Metal
52,Tiësto 930,False,749,Trance
58,Skrillex 516,True,178,Blues
59,Kygo 582,False,624,Ska
62,David Guetta 566,False,306,Gospel
64,Diplo 555,True,690,Indie
69,Marshmello 43,False,727,Soul
71,Hardwell 222,False,939,Chillout
72,Avicii 67,True,525,Hardstyle
73,Alesso 868,False,927,Folk
74,Martin Garrix 475,True,205,Classical
77,Zedd 748,False,101,Metal
79,Tiësto 88,True,255,Punk
81,Alesso 564,True,571,Jazz
83,Tiësto 658,False,359,J-Pop
84,Steve Aoki 826,False,127,Ambient
86,Armin van Buuren 840,False,851,R&B
87,Skrillex 558,True,410,Latin
88,Alesso 614,True,298,Folk
89,Kygo 325,False,918,Classical
91,Armin van Buuren 156,True,551,Indie
93,Hardwell 849,False,328,Dubstep
96,David Guetta 585,True,862,Dubstep
97,Hardwell 163,True,626,Techno
99,Tiësto 701,True,857,K-Pop
106,Alesso 717,False,707,Punk
109,Hardwell 548,False,992,Opera
110,Marshmello 333,False,498,Jazz
113,Alesso 527,True,761,Reggae
115,Hardwell 964,False,473,Dubstep
117,Martin Garrix 663,False,409,Trance
120,Tiësto 980,False,597,HipHop
121,Diplo 670,False,306,Trance
122,Kygo 814,True,265,Soul
124,Armin van Buuren 470,False,228,Electronic
127,Martin Garrix 26,True,906,Classical
128,David Guetta 386,False,428,Country
132,Calvin Harris 584,False,465,Latin
136,Deadmau5 541,False,393,Latin
138,Hardwell 529,True,31,Ambient
140,Hardwell 46,False,449,J-Pop
149,David Guetta 72,True,922,Funk
152,Hardwell 655,False,12,Indie
155,Calvin Harris 294,False,785,Latin
157,Calvin Harris 675,False,548,Ska
158,Zedd 542,False,268,Jazz
161,Deadmau5 599,False,757,Ambient
164,Alesso 974,False,512,Country
166,David Guetta 891,False,228,Soul
167,Zedd 448,True,213,House
170,Skrillex 628,False,703,R&B
172,Diplo 301,True,957,Country
173,Martin Garrix 150,True,296,Trance
174,Kygo 987,True,747,Metal
178,Calvin Harris 854,False,576,Funk
179,Skrillex 465,False,242,Drum & Bass
180,Avicii 374,False,86,Pop
183,Calvin Harris 468,False,820,Lounge
185,Deadmau5 645,True,433,Gospel
188,Tiësto 601,True,607,Reggae
189,Zedd 947,False,374,Electronic
191,Alesso 361,False,770,J-Pop
196,Martin Garrix 476,True,915,Funk
201,Calvin Harris 172,True,305,Pop
204,Martin Garrix 349,False,748,Classical
205,Avicii 858,False,536,Jazz
206,Hardwell 713,True,390,Grunge
207,Tiësto 259,True,864,Pop
208,Deadmau5 600,True,156,Ambient
213,Avicii 131,False,527,Punk
216,Alesso 702,True,982,R&B
217,Skrillex 884,False,166,Jazz
220,Calvin Harris 757,True,414,Electronic
221,Skrillex 273,False,29,Techno
225,Marshmello 272,True,337,Disco
226,Steve Aoki 303,False,173,Rock
228,Skrillex 227,False,77,Trance
230,Avicii 656,False,763,Classical
232,Alesso 758,True,839,HipHop
235,Marshmello 159,False,333,Classical
236,Diplo 433,True,260,Ska
239,Kygo 2,True,1000,Drum & Bass
245,Steve Aoki 750,False,449,Soul
246,Kygo 366,False,153,Funk
250,Martin Garrix 965,True,405,Drum & Bass
253,Martin Garrix 358,True,821,Trance
255,Kygo 842,False,110,House
257,Tiësto 843,True,769,Electronic
258,David Guetta 357,True,704,Disco
262,Tiësto 715,True,826,Lounge
263,Martin Garrix 683,False,317,Ska
264,Hardwell 637,True,289,Disco
270,Deadmau5 553,True,108,Electronic
272,Armin van Buuren 282,False,209,Folk
273,Armin van Buuren 555,False,188,EDM
274,Skrillex 436,False,166,Gospel
281,Avicii 694,False,134,Techno
283,Calvin Harris 53,True,824,K-Pop
285,Zedd 256,True,697,Punk
287,Steve Aoki 60,True,272,Hardstyle
289,Calvin Harris 241,False,453,HipHop
291,Marshmello 790,True,329,EDM
